calcDate,currency,date,close
20251218,USD,20100129,286.327287
20251218,USD,20100226,289.497382
20251218,USD,20100331,307.404434
20251218,USD,20100430,307.347819
20251218,USD,20100531,277.173034
20251218,USD,20100630,268.247293
20251218,USD,20100730,289.751058
20251218,USD,20100831,279.064262
20251218,USD,20100930,305.163525
20251218,USD,20101029,315.946653
20251218,USD,20101130,308.381103
20251218,USD,20101231,330.63638
20251218,USD,20110131,335.58085
20251218,USD,20110228,344.822572
20251218,USD,20110331,343.640481
20251218,USD,20110429,356.902207
20251218,USD,20110531,347.895734
20251218,USD,20110630,341.817036
20251218,USD,20110729,335.896061
20251218,USD,20110831,310.617982
20251218,USD,20110930,280.639409
20251218,USD,20111031,310.434215
20251218,USD,20111130,300.446747
20251218,USD,20111230,299.510738
20251218,USD,20120131,316.654852
20251218,USD,20120229,331.927427
20251218,USD,20120330,333.297311
20251218,USD,20120430,328.67259
20251218,USD,20120531,297.984611
20251218,USD,20120629,312.110836
20251218,USD,20120731,316.023655
20251218,USD,20120831,322.13655
20251218,USD,20120928,331.577595
20251218,USD,20121031,329.067024
20251218,USD,20121130,332.641809
20251218,USD,20121231,339.749192
20251218,USD,20130131,355.101601
20251218,USD,20130228,354.430356
20251218,USD,20130329,360.056697
20251218,USD,20130430,369.422027
20251218,USD,20130531,367.1948
20251218,USD,20130628,355.811311
20251218,USD,20130731,372.489791
20251218,USD,20130830,363.976137
20251218,USD,20130930,382.069953
20251218,USD,20131031,397.109359
20251218,USD,20131129,402.047494
20251218,USD,20131231,408.548765
20251218,USD,20140131,391.921084
20251218,USD,20140228,410.129422
20251218,USD,20140331,411.021308
20251218,USD,20140430,414.094018
20251218,USD,20140530,421.534151
20251218,USD,20140630,428.746303
20251218,USD,20140731,423.043056
20251218,USD,20140829,431.549445
20251218,USD,20140930,416.850208
20251218,USD,20141031,419.450861
20251218,USD,20141128,425.821425
20251218,USD,20141231,417.120335
20251218,USD,20150130,410.327879
20251218,USD,20150227,432.474304
20251218,USD,20150331,424.758438
20251218,USD,20150430,436.296098
20251218,USD,20150529,434.514758
20251218,USD,20150630,423.509388
20251218,USD,20150731,426.781417
20251218,USD,20150831,396.733306
20251218,USD,20150930,381.651191
20251218,USD,20151030,411.249061
20251218,USD,20151130,407.197126
20251218,USD,20151231,399.362433
20251218,USD,20160129,375.016737
20251218,USD,20160229,371.66232
20251218,USD,20160331,398.255485
20251218,USD,20160429,403.339675
20251218,USD,20160531,402.574386
20251218,USD,20160630,399.289731
20251218,USD,20160729,416.08836
20251218,USD,20160831,416.613462
20251218,USD,20160930,418.43435
20251218,USD,20161031,411.014994
20251218,USD,20161130,413.429691
20251218,USD,20161230,421.839407
20251218,USD,20170131,433.128319
20251218,USD,20170228,444.5033
20251218,USD,20170331,448.866378
20251218,USD,20170428,455.173439
20251218,USD,20170531,463.794072
20251218,USD,20170630,465.087899
20251218,USD,20170731,477.583466
20251218,USD,20170831,478.405615
20251218,USD,20170929,486.878674
20251218,USD,20171031,496.624669
20251218,USD,20171130,505.442384
20251218,USD,20171229,513.025948
20251218,USD,20180131,541.673257
20251218,USD,20180228,518.079101
20251218,USD,20180330,505.807643
20251218,USD,20180430,509.693782
20251218,USD,20180531,508.769038
20251218,USD,20180629,505.198233
20251218,USD,20180731,519.817935
20251218,USD,20180831,522.881007
20251218,USD,20180928,524.252671
20251218,USD,20181031,484.570966
20251218,USD,20181130,490.857326
20251218,USD,20181231,455.662175
20251218,USD,20190131,491.194144
20251218,USD,20190228,503.480569
20251218,USD,20190329,508.54849
20251218,USD,20190430,524.843809
20251218,USD,20190531,492.115297
20251218,USD,20190628,523.442032
20251218,USD,20190731,524.350295
20251218,USD,20190830,510.877078
20251218,USD,20190930,520.650885
20251218,USD,20191031,534.411202
20251218,USD,20191129,546.694995
20251218,USD,20191231,565.243908
20251218,USD,20200131,558.621185
20251218,USD,20200228,512.757315
20251218,USD,20200331,442.346476
20251218,USD,20200430,489.168665
20251218,USD,20200529,509.470339
20251218,USD,20200630,524.90763
20251218,USD,20200731,551.894367
20251218,USD,20200831,584.863934
20251218,USD,20200930,565.148482
20251218,USD,20201030,550.99536
20251218,USD,20201130,618.265741
20251218,USD,20201231,646.268342
20251218,USD,20210129,642.906565
20251218,USD,20210226,657.146234
20251218,USD,20210331,673.28772
20251218,USD,20210430,701.830048
20251218,USD,20210531,711.450367
20251218,USD,20210630,719.969961
20251218,USD,20210730,724.208978
20251218,USD,20210831,741.270534
20251218,USD,20210930,709.511987
20251218,USD,20211029,745.228628
20251218,USD,20211130,726.531441
20251218,USD,20211231,754.828116
20251218,USD,20220131,717.375482
20251218,USD,20220228,698.020195
20251218,USD,20220331,711.557718
20251218,USD,20220429,653.667041
20251218,USD,20220531,652.814217
20251218,USD,20220630,596.773933
20251218,USD,20220729,637.717121
20251218,USD,20220831,613.106716
20251218,USD,20220930,553.371279
20251218,USD,20221031,586.37446
20251218,USD,20221130,630.91839
20251218,USD,20221230,605.382332
20251218,USD,20230131,648.365288
20251218,USD,20230228,629.022887
20251218,USD,20230331,646.762076
20251218,USD,20230428,654.996704
20251218,USD,20230531,646.374663
20251218,USD,20230630,682.841342
20251218,USD,20230731,707.109431
20251218,USD,20230831,686.150393
20251218,USD,20230929,656.820133
20251218,USD,20231031,636.654588
20251218,USD,20231130,694.379875
20251218,USD,20231229,726.995723
20251218,USD,20240131,730.838256
20251218,USD,20240229,761.282046
20251218,USD,20240329,783.583602
20251218,USD,20240430,756.608886
20251218,USD,20240531,785.536924
20251218,USD,20240628,802.009859
20251218,USD,20240731,814.155372
20251218,USD,20240830,833.681831
20251218,USD,20240930,851.783138
20251218,USD,20241031,832.302823
20251218,USD,20241129,862.488884
20251218,USD,20241231,841.332072
20251218,USD,20250131,869.039821
20251218,USD,20250228,862.948986
20251218,USD,20250331,827.154603
20251218,USD,20250430,833.537528
20251218,USD,20250530,879.495992
20251218,USD,20250630,917.893023
20251218,USD,20250731,929.620497
20251218,USD,20250829,951.56782
20251218,USD,20250930,984.781269
20251218,USD,20251031,1006.23243
20251218,USD,20251128,1005.138919
